Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,weight_class_Bantamweight,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Open Weight,weight_class_Welterweight,weight_class_Women's Bantamweight,weight_class_Women's Featherweight,weight_class_Women's Flyweight,weight_class_Women's Strawweight,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Sideways,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch
,False,3,3.0,0.0,,3.6666666666666665,2.333333333333333,5.666666666666668,4.0,7.0,,0.3333333333333333,0.3333333333333333,6.666666666666668,2.6666666666666665,,2.6666666666666665,2.6666666666666665,,0.0,13.0,,,0.0,2.6666666666666665,,0.05333333333333334,23.0,16.333333333333332,0.0,,4.333333333333333,,,,15.333333333333336,,10.0,,33.666666666666664,17.666666666666668,,,3.333333333333333,3.0,0.0,41.66666666666666,24.33333333333333,,,5.333333333333333,2.6666666666666665,,70.66666666666667,50.66666666666666,6.0,463.33333333333326,0.0,,,,0.0,,,,,193.04,170.0,,0.0,,7.5,3.1,,1.4,,,6.9,,52.0,,,,3.5,0.3,0.2,63.9,,0.31999999999999995,,2.3,1.4,0.243,,49.5,3.0,5.0,3.1,2.6,3.6,,49.8,20.2,12.8,8.1,,24.8,0.1,3.2,3.2,0.6,0.4,66.2,30.6,0.44299999999999995,,,1.5,0.433,,,,,0.0,0.0,1.0,1.0,0.0,3.0,,,,187.96,185.0,,30.0,0,,,,0,0,,,,,0,0,0,0,0,0,0,1,,0,,0,
Red,False,3,0.0,1.0,0.0,,1.0,1.0,,,3.5,0.5,0.5,5.5,1.5,,,,1.0,0.0,9.5,,0.48,,0.5,,0.5,,6.0,,,,,,,15.5,6.5,,7.0,22.5,12.5,0.5,,,,0.0,,,0.51,,0.0,0.0,,,24.0,2.0,135.0,,,0.0,,0.0,,0.0,,,,135.0,0.0,1.0,0.0,4.5,,3.0,2.5,,9.5,,0.5,19.0,5.5,0.0,3.5,,1.0,,27.0,12.5,0.5,,1.0,1.0,0.5,36.0,21.5,1.0,1.0,1.0,,,1.0,11.5,4.5,3.0,2.5,14.0,6.5,0.0,,0.5,,0.0,15.5,8.0,,0.0,0.5,0.5,,,,,,,,0.0,0.0,0.0,1.0,0.0,,172.72,180.34,,,,,0,0,,0,,0,0,0,,,0,0,0,,1,,,0,0,1,0,
,False,3,,,,,16.0,18.0,12.0,108.0,,,13.0,,31.0,0.0,25.0,14.0,6.0,0.0,144.0,61.0,0.42,,,4.0,0.44,229.0,139.0,,,12.0,,,7.0,133.0,68.0,0.0,,,44.0,,,20.0,0.0,1.0,145.0,,0.51,0.0,4.0,0.0,,175.0,,,900.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,165.1,162.56,,,0.0,,,13.25,14.75,10.25,96.25,36.25,0.75,,79.75,,,15.25,11.25,1.75,,111.75,47.25,,0.0,,,0.455,168.5,,2.0,2.0,,,14.25,11.75,,20.25,7.0,4.75,62.75,18.0,0.0,,,4.75,0.5,,36.75,0.42,,7.75,3.5,0.24,,99.25,14.0,1050.0,1.0,,,2.0,,,0.0,2.0,,167.64,125.0,,25.0,,,,1,,,0,0,0,0,,0,,0,,,,,,0,1,0,0
Red,False,3,,,,,6.833333333333332,4.833333333333333,2.1666666666666665,10.666666666666666,3.1666666666666665,13.666666666666664,12.0,18.33333333333333,,0.0,,3.333333333333333,4.166666666666667,0.16666666666666666,29.16666666666667,,0.5783333333333334,0.0,6.166666666666668,,,,75.16666666666667,2.0,,4.5,3.8333333333333335,4.833333333333333,2.5,17.0,6.166666666666668,6.5,,21.66666666666667,,,2.1666666666666665,1.1666666666666667,0.5,0.3333333333333333,,14.333333333333336,0.4950000000000001,1.6666666666666667,1.1666666666666667,0.3333333333333333,0.08333333333333333,55.0,39.5,15.0,684.8333333333334,,0.0,0.0,4.0,,0.0,0.0,4.0,177.8,182.88,155.0,1.0,,,0.5,0.5,,,3.0,1.0,,5.0,9.0,,,,0.0,,0.0,9.5,6.0,,0.0,,,0.0,13.0,,1.0,,,,0.0,0.0,,2.0,,,,,0.0,1.0,1.0,,0.0,3.5,,0.285,0.0,,,,3.5,2.0,2.0,,0.0,0.0,0.0,0.0,1.0,0.0,,,,187.96,,31.0,27.0,0,,,,0,,0,0,0,1,0,0,0,,,,0,0,0,,,0,
,False,,0.0,2.0,0.0,,,16.083333333333332,9.916666666666666,,13.333333333333336,,,62.75,24.75,0.08333333333333333,4.333333333333333,3.5,0.4166666666666667,0.16666666666666666,,,0.3841666666666667,1.0833333333333333,,0.8333333333333334,0.2425,,53.5,,6.0,10.833333333333336,8.083333333333334,,11.25,,14.333333333333336,,,,18.75,,3.0,2.6666666666666665,1.75,0.08333333333333333,,29.5,0.3958333333333333,,,2.833333333333333,0.505,117.16666666666669,,28.0,646.4166666666666,,,0.0,2.0,0.0,,1.0,6.0,,182.88,170.0,0.0,,0.0,,3.75,4.875,3.625,36.125,,7.25,,38.125,12.75,,5.125,,,,,20.375,,1.0,4.0,1.25,0.1925,86.625,55.0,3.0,3.0,9.875,5.75,,2.75,42.125,,,5.375,40.375,,,6.25,4.375,0.5,0.0,56.5,20.875,,0.5,3.25,0.75,0.44375,70.125,33.625,17.0,530.375,0.0,0.0,0.0,2.0,,2.0,0.0,5.0,182.88,,,,,0,,,0,0,0,0,0,,1,,0,0,,0,1,,0,,,1,0,0
,True,3,,0.0,,9.333333333333334,7.333333333333332,7.666666666666668,,99.0,34.666666666666664,5.666666666666668,4.0,,,,6.666666666666668,5.666666666666668,,0.0,112.33333333333331,43.33333333333334,0.4266666666666667,0.0,,,0.6666666666666666,,,2.0,,16.333333333333332,11.333333333333336,,3.333333333333333,148.33333333333334,49.66666666666666,2.333333333333333,1.3333333333333333,126.33333333333331,,0.0,,9.666666666666666,,0.0,,,0.36000000000000004,0.3333333333333333,1.0,,0.0,,73.66666666666667,7.0,680.3333333333334,,,,1.0,1.0,0.0,0.0,2.0,165.1,,,,,0.0,,,4.0,,65.5,14.0,1.5,0.5,,10.0,0.0,4.0,2.5,0.0,,,17.5,0.24,0.0,2.0,,0.165,76.5,,0.0,,,14.0,8.0,8.0,,,,,,,0.0,,11.5,0.0,,,57.5,,0.0,8.5,1.0,0.09,134.5,,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,170.18,175.26,135.0,,,1,0,,0,0,,0,0,0,0,0,,0,0,,1,0,0,0,0,,0,
Red,True,,1.0,0.0,0.0,,,2.0,0.5,37.0,10.5,1.0,0.5,,,,9.0,,2.0,1.0,,,0.385,,2.5,0.0,,,17.5,1.0,1.0,6.5,4.0,7.0,3.0,,9.0,,,,8.5,0.0,,1.5,,0.0,42.0,14.0,0.345,0.0,3.5,2.5,0.8,,27.5,,,0.0,0.0,0.0,,0.0,1.0,,1.0,177.8,177.8,170.0,,0.0,0.0,,8.5,17.75,11.25,62.5,19.0,13.5,,73.875,24.5,,8.625,,1.375,,93.75,,0.4637500000000001,0.375,,2.625,0.40625,144.5,87.75,3.0,3.0,10.5,8.25,,,,19.75,0.875,0.75,67.875,20.0,0.0,,2.875,,,83.125,31.125,,0.125,2.875,0.875,0.15250000000000002,106.875,,23.0,,,0.0,1.0,2.0,1.0,,0.0,5.0,,177.8,170.0,30.0,,0,0,0,0,,,,0,,,0,0,0,0,,,0,0,,0,1,,0
Red,False,3,0.0,,0.0,16.0,14.0,,9.0,32.0,,23.0,,,18.0,0.0,8.0,7.0,3.0,,66.0,39.0,,,3.0,1.0,,153.0,116.0,,0.0,15.0,15.0,,8.0,18.0,,23.0,17.0,34.0,,,2.0,1.0,3.0,0.0,,26.0,0.5,0.0,4.0,,,133.0,96.0,3.0,,,0.0,,1.0,0.0,0.0,0.0,1.0,,,170.0,0.0,,,11.0,,17.333333333333332,,39.66666666666666,,9.666666666666666,,,18.33333333333333,0.3333333333333333,5.333333333333333,3.0,0.6666666666666666,0.0,66.66666666666667,,,,3.0,,,79.0,37.66666666666666,2.0,,8.333333333333334,,7.0,5.333333333333333,19.666666666666668,,5.0,3.6666666666666665,,6.333333333333332,,,2.6666666666666665,,,31.66666666666667,,,,2.333333333333333,1.3333333333333333,0.5,50.0,33.333333333333336,7.0,538.0,,,,0.0,0.0,2.0,,,190.5,,,,30.0,0,0,,,,,0,0,0,1,0,,,0,0,0,0,1,,0,1,0,
Blue,True,,3.0,0.0,,3.4,,,3.4,12.6,4.2,,14.2,33.6,17.6,0.4,,1.2,,0.0,,21.8,0.516,0.2,1.0,0.8,,71.0,50.6,1.0,,,1.2,4.4,,12.2,,,,15.6,6.0,,2.2,,0.8,0.2,,8.8,0.41200000000000003,2.4,1.6,0.6,,33.6,,7.0,379.8,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,172.72,,,,0.0,0.0,,7.0,5.833333333333332,3.0,,,,,124.5,,0.16666666666666666,9.5,7.166666666666668,0.8333333333333334,0.8333333333333334,145.0,,0.355,0.5,1.3333333333333333,0.3333333333333333,,171.0,59.5,1.0,4.0,,11.5,,3.6666666666666665,121.66666666666669,51.5,24.83333333333333,14.166666666666664,138.0,,0.0,2.5,1.8333333333333333,,0.5,,69.33333333333333,0.4816666666666667,2.1666666666666665,2.333333333333333,,0.6416666666666667,,,15.0,,,0.0,1.0,0.0,,,,2.0,177.8,175.26,145.0,,32.0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,1,0,0
Red,False,,,,,25.0,,20.0,13.0,147.0,55.0,0.0,,131.0,,0.0,11.0,9.0,0.0,0.0,,,0.4,0.0,3.0,0.0,,220.0,105.0,,,35.0,30.0,28.0,,124.0,,0.0,0.0,95.0,37.0,0.0,22.0,18.0,2.0,,152.0,,,0.0,,1.0,,,122.0,3.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,0.0,0.0,2.0,,0.0,0.0,10.0,3.0,0.0,0.0,,,0.0,1.0,,,0.0,,,0.3,0.0,0.0,0.0,,10.0,,0.0,1.0,,1.0,0.0,0.0,17.0,7.0,,14.0,29.0,19.0,,1.0,1.0,,0.0,34.0,21.0,0.61,,0.0,0.0,0.0,,,1.0,,,0.0,,0.0,0.0,,0.0,,175.26,187.96,135.0,,24.0,1,0,,,,0,,0,0,,0,0,,0,0,0,0,,,0,,,0
,False,3,,1.0,0.0,,,11.0,,,32.0,13.0,10.0,,,,17.0,,,,,50.0,0.45,,,4.0,,,,1.0,0.0,26.0,,,9.0,102.0,29.0,1.0,,85.0,,0.0,4.0,3.0,0.0,0.0,115.0,38.0,,0.0,0.0,,0.0,117.0,39.0,3.0,900.0,0.0,0.0,0.0,,0.0,0.0,0.0,,172.72,,155.0,0.0,1.0,0.0,35.0,31.0,,21.0,,,20.0,,,49.0,0.0,3.0,3.0,,0.0,170.0,83.0,,,0.0,0.0,0.0,186.0,98.0,1.0,0.0,,,0.0,0.0,68.0,28.0,,,53.0,,0.0,,,0.0,,68.0,28.0,0.41,,11.0,0.0,,70.0,30.0,,900.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,187.96,,170.0,,28.0,,0,,0,0,0,1,0,0,0,0,,0,0,0,,0,1,0,0,1,0,
Red,True,,1.0,,,6.0,5.0,,,68.0,,0.0,,53.0,15.0,0.0,9.0,,,1.0,68.0,,,,11.0,,0.0,70.0,30.0,0.0,1.0,,,25.0,21.0,125.0,46.0,20.0,16.0,132.0,49.0,,,3.0,1.0,0.0,170.0,83.0,0.48,0.0,0.0,0.0,0.0,186.0,98.0,3.0,900.0,0.0,0.0,0.0,,,0.0,,,175.26,165.1,155.0,,0.0,,,3.0,0.0,,169.0,67.0,,,,50.0,0.0,14.0,,0.0,,169.0,67.0,0.39,0.0,1.0,,,173.0,70.0,0.0,1.0,,,,1.0,145.0,63.0,,,,30.0,,15.0,14.0,1.0,0.0,158.0,74.0,0.46,0.0,3.0,,,200.0,,,900.0,,0.0,0.0,0.0,,,0.0,,170.18,172.72,,31.0,28.0,0,,,,,0,,,0,0,,0,0,0,0,1,,0,0,0,0,,
Blue,False,3,2.0,,,10.333333333333334,,,6.666666666666668,114.66666666666669,38.0,,4.333333333333333,109.66666666666669,35.666666666666664,0.3333333333333333,9.333333333333334,7.0,,0.0,129.33333333333334,49.0,0.3033333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,,151.33333333333334,68.33333333333333,,,5.333333333333333,2.333333333333333,,,,,,1.6666666666666667,116.66666666666669,21.66666666666667,0.6666666666666666,,,0.3333333333333333,0.0,133.66666666666666,32.333333333333336,,0.3333333333333333,2.333333333333333,,0.5,139.66666666666666,37.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,182.88,193.04,,,0.0,0.0,3.0,2.0,,,10.5,,14.5,13.0,,14.0,0.0,2.0,,0.0,0.0,26.0,17.5,,0.0,0.5,,0.0,32.0,23.0,1.0,,,,0.5,0.0,4.5,3.5,,6.5,12.0,7.5,,1.0,1.0,,0.0,15.0,,0.81,,1.5,1.0,0.75,,22.5,,212.5,,,,,1.0,,0.0,1.0,182.88,,170.0,36.0,28.0,,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,1,,0,,0,
,False,,,2.0,0.0,,5.571428571428571,,7.0,55.07142857142857,,7.7857142857142865,,65.07142857142857,25.07142857142857,0.2857142857142857,1.6428571428571428,,1.5,0.21428571428571427,,,0.4378571428571429,1.5,2.142857142857143,0.9285714285714286,,,,,4.0,,5.642857142857142,,,59.92857142857143,19.714285714285715,,1.6428571428571428,63.14285714285714,19.214285714285715,0.21428571428571427,3.2142857142857144,,1.4285714285714286,,74.0,27.285714285714285,,,4.5,,0.19642857142857145,84.5,36.57142857142857,29.0,,0.0,0.0,2.0,,1.0,5.0,0.0,10.0,,,170.0,,6.0,0.0,,5.571428571428571,,,34.142857142857146,14.0,13.857142857142858,7.0,46.42857142857143,,,2.8571428571428568,2.2857142857142856,0.7142857142857143,0.42857142857142855,57.14285714285714,26.57142857142857,0.4657142857142857,0.42857142857142855,,2.2857142857142856,,,,6.0,,5.285714285714286,3.2857142857142856,4.285714285714286,,37.0,9.0,,,37.714285714285715,8.714285714285714,0.0,,2.7142857142857144,1.5714285714285714,0.42857142857142855,47.0,14.714285714285715,0.32857142857142857,0.7142857142857143,,0.14285714285714285,,,48.28571428571429,16.0,,0.0,0.0,1.0,,,,1.0,6.0,175.26,180.34,,30.0,27.0,0,0,,0,,0,0,,0,1,0,0,,,0,1,,0,0,0,1,,
,False,3,0.0,1.0,0.0,,3.5,4.5,2.6666666666666665,25.16666666666667,9.833333333333334,,2.5,22.0,,0.16666666666666666,5.833333333333332,4.333333333333333,0.8333333333333334,,33.833333333333336,15.0,0.5183333333333333,1.3333333333333333,2.1666666666666665,0.6666666666666666,0.2866666666666667,,24.83333333333333,2.0,,,,,0.8333333333333334,23.16666666666667,5.833333333333332,5.666666666666668,,25.33333333333333,7.0,,3.333333333333333,2.1666666666666665,0.5,0.0,30.5,10.0,,,,0.6666666666666666,,35.333333333333336,14.333333333333336,9.0,266.1666666666667,0.0,0.0,,,0.0,3.0,0.0,3.0,,,,0.0,,,7.0,,11.0,7.0,26.33333333333333,6.666666666666668,,,,18.666666666666668,,1.6666666666666667,,1.3333333333333333,0.0,,,0.4966666666666666,0.0,11.333333333333336,1.6666666666666667,0.4266666666666667,,34.666666666666664,1.0,1.0,4.333333333333333,3.333333333333333,,8.666666666666666,48.66666666666666,,1.6666666666666667,0.6666666666666666,52.66666666666666,17.0,0.3333333333333333,,5.333333333333333,0.0,0.3333333333333333,,25.66666666666667,0.4233333333333333,0.0,,,0.0,81.33333333333333,,7.0,630.6666666666666,1.0,0.0,,,1.0,0.0,,,182.88,185.42,145.0,,26.0,0,,1,0,0,,0,0,0,0,0,,,0,0,,0,0,,,0,,
,False,3,1.0,0.0,0.0,0.0,0.0,,0.0,7.0,,0.0,0.0,6.0,3.0,0.0,,,,,,,0.57,0.0,0.0,0.0,,7.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,,8.0,12.0,11.0,21.0,16.0,,,2.0,2.0,,24.0,19.0,,1.0,1.0,1.0,1.0,44.0,,1.0,97.0,0.0,,,0.0,0.0,0.0,0.0,0.0,172.72,,145.0,1.0,,,,,2.0,,,,,0.0,26.0,8.0,,,1.0,,0.0,32.0,11.0,0.34,0.0,,0.0,,32.0,,,,,,2.0,2.0,21.0,7.0,,2.0,19.0,,0.0,5.0,5.0,2.0,0.0,,11.0,0.44,3.0,3.0,1.0,,,15.0,,203.0,0.0,,0.0,0.0,0.0,0.0,,,,175.26,155.0,23.0,20.0,0,,,0,,,,0,0,0,0,0,0,0,0,,,,,0,,,0
Red,True,5,0.0,,0.0,4.315789473684212,3.8947368421052633,,4.1578947368421035,,4.578947368421051,6.473684210526316,3.6315789473684217,18.105263157894736,6.526315789473684,0.3157894736842105,2.2105263157894743,1.9473684210526316,,0.05263157894736842,24.63157894736842,,0.5189473684210526,1.0526315789473684,1.9473684210526316,1.0,0.3431578947368421,35.05263157894737,21.894736842105264,,5.0,3.3684210526315788,,7.2105263157894735,,12.578947368421053,,9.842105263157897,8.157894736842103,23.73684210526316,12.157894736842106,0.05263157894736842,,2.4210526315789482,,0.10526315789473684,,,0.5236842105263158,0.10526315789473684,,0.2631578947368421,,47.42105263157895,,,,4.0,0.0,0.0,,,,,14.0,190.5,200.66,,0.0,,0.0,17.0,12.0,,,74.625,32.875,8.0,5.5,73.25,,,1.875,1.625,,,92.125,43.625,,,0.5,,0.1875,99.125,49.125,,0.0,,0.875,2.75,1.25,34.0,12.125,,,,,0.0,,2.875,0.0,0.0,36.75,,0.39875,0.0,1.625,,0.16625,37.25,13.875,14.0,384.875,1.0,0.0,0.0,2.0,,0.0,0.0,,193.04,195.58,238.0,33.0,,0,,0,0,1,0,0,0,,0,0,0,0,,0,0,0,,0,0,1,0,
Red,True,3,,0.0,,13.5,,,,,39.0,11.5,7.5,51.5,24.5,0.5,,,,0.0,85.0,53.0,0.625,0.0,0.5,0.5,0.5,,55.5,1.0,1.0,5.5,,7.5,5.5,62.0,31.0,6.0,4.0,60.5,,0.5,,9.0,3.0,0.0,,,0.53,0.0,2.5,1.0,,99.0,59.0,4.0,515.5,0.0,0.0,0.0,,1.0,0.0,,1.0,,193.04,,,,,,2.1666666666666665,9.0,4.0,43.16666666666666,14.333333333333336,,,,19.0,0.3333333333333333,,1.5,0.6666666666666666,,57.66666666666666,22.66666666666667,,0.16666666666666666,2.0,0.5,,74.0,,2.0,,,,20.5,,76.66666666666667,37.66666666666666,2.0,1.8333333333333333,78.0,34.333333333333336,0.16666666666666666,,4.166666666666667,,0.0,,51.83333333333334,0.4950000000000001,0.0,,1.1666666666666667,0.2083333333333333,,61.83333333333334,14.0,609.0,1.0,0.0,0.0,0.0,3.0,,0.0,,182.88,,263.0,27.0,35.0,,0,0,0,,,,,0,0,0,0,0,,,,,0,,0,,0,0
,False,,0.0,2.0,0.0,9.0,8.0,37.0,,44.5,,0.0,,69.0,,,3.5,,,,81.5,52.0,0.62,,0.0,0.0,,,,2.0,,,,,4.0,41.0,,,0.5,,11.0,0.0,3.5,3.5,0.5,0.0,46.5,18.5,0.49,0.5,,,0.0,57.0,29.0,,271.0,0.0,0.0,,0.0,2.0,0.0,,2.0,193.04,208.28,,0.0,2.0,,3.9,,3.0,,28.9,13.3,4.8,,26.2,,0.2,6.6,,,,36.7,18.2,0.4789999999999999,1.7,0.4,,,,,3.0,3.0,,,3.6,1.8,25.1,,15.4,7.4,33.4,,,,,0.6,0.1,44.1,22.0,0.502,0.4,,0.4,0.4,51.4,27.6,16.0,353.6,0.0,1.0,,0.0,,3.0,0.0,7.0,210.82,,265.0,34.0,,,0,0,0,1,,0,0,0,0,0,,0,,,1,,,,0,1,0,0
Blue,True,,0.0,2.0,,5.0,2.75,,0.0,76.5,,,6.25,80.75,23.5,0.0,0.0,,,0.0,85.75,26.25,0.205,0.75,,1.0,,128.25,63.5,,1.0,,3.0,0.0,0.0,,,,0.75,38.25,14.0,0.0,,0.75,0.0,,42.0,17.75,,,0.5,0.25,,46.25,,8.0,,0.0,0.0,0.0,2.0,,0.0,0.0,3.0,,180.34,145.0,0.0,1.0,,,7.0,,,,,2.0,,27.0,,,,2.0,1.0,,,19.0,0.48,1.0,1.0,1.0,1.0,43.0,,1.0,0.0,3.0,3.0,,4.0,,11.0,27.0,10.0,75.0,22.0,1.0,0.0,0.0,0.0,0.0,78.0,25.0,0.32,0.0,1.0,,1.0,,31.0,,291.0,1.0,,0.0,,0.0,1.0,0.0,1.0,,172.72,145.0,,24.0,,0,,0,0,0,0,0,,,,0,0,0,0,1,0,0,0,,1,,
Blue,True,3,0.0,1.0,0.0,0.5,0.5,,0.5,19.0,,39.0,11.0,,,0.0,,2.0,,0.0,59.5,12.5,0.34500000000000003,,,,,72.5,25.5,,1.0,,2.0,,3.0,14.5,7.0,4.0,1.0,19.5,6.5,,2.5,2.5,0.0,1.0,,,0.235,1.5,,,,64.0,,4.0,,,0.0,,,0.0,1.0,0.0,1.0,172.72,182.88,155.0,,4.0,0.0,21.0,11.25,,3.0,130.0,,,0.0,91.5,,1.0,22.25,15.25,0.25,0.0,,47.75,0.39,0.0,1.25,1.0,,135.5,,4.0,,,,,1.25,126.75,40.25,2.0,1.0,104.25,,,12.5,9.5,0.0,,131.0,42.5,,0.25,,0.75,,147.75,,,787.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,180.34,190.5,155.0,27.0,,0,0,0,0,,,1,0,0,0,0,0,0,0,,,0,,,0,1,,0
,False,3,,0.0,0.0,5.222222222222221,3.5555555555555562,,,,,9.888888888888893,5.0,18.222222222222214,,0.0,,0.6666666666666666,1.4444444444444444,0.3333333333333333,,11.0,0.43333333333333335,0.8888888888888888,3.111111111111111,1.8888888888888888,,39.66666666666666,24.777777777777786,3.0,4.0,3.7777777777777777,3.0,2.333333333333333,,16.333333333333332,,8.0,4.111111111111111,21.444444444444443,7.8888888888888875,0.2222222222222222,,,0.8888888888888888,,,11.777777777777779,,,0.7777777777777778,0.2222222222222222,0.1477777777777778,46.55555555555557,28.66666666666667,14.0,,,0.0,0.0,2.0,1.0,2.0,0.0,,187.96,193.04,,2.0,0.0,0.0,11.5,8.5,6.0,2.5,,15.5,4.5,3.5,66.0,,,2.5,,,0.5,,21.5,,,8.5,1.0,,92.0,33.0,0.0,2.0,15.5,,12.0,8.5,,39.0,,35.5,122.0,,0.0,5.5,5.5,7.0,,143.0,83.0,,2.0,2.5,2.5,0.5,196.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,185.42,182.88,,28.0,31.0,,0,0,0,0,0,0,1,0,,0,,,,,1,,,0,0,1,,0
,False,,,0.0,,,13.428571428571427,13.857142857142858,,81.85714285714286,,3.571428571428572,2.5714285714285716,75.71428571428571,24.714285714285715,0.14285714285714285,,3.0,0.0,0.0,,41.142857142857146,,0.0,,0.14285714285714285,,,,,3.0,11.0,5.0,,1.8571428571428568,,,7.7142857142857135,3.1428571428571432,,13.428571428571427,0.42857142857142855,,8.714285714285714,1.1428571428571428,0.0,67.85714285714286,27.142857142857146,0.2571428571428572,0.2857142857142857,3.4285714285714284,1.0,,,35.57142857142857,,441.4285714285714,0.0,0.0,,2.0,1.0,0.0,,4.0,177.8,177.8,,4.0,,0.0,,5.875,,6.875,,19.0,3.125,1.75,,,0.25,9.875,6.25,0.0,0.0,86.25,27.625,0.3,0.375,1.0,0.375,0.21875,106.25,,,4.0,,,,5.0,,29.625,,8.75,,,0.25,,6.0,4.125,0.25,,43.375,,1.625,3.625,,0.36,132.75,85.0,,786.5,,0.0,2.0,,1.0,0.0,0.0,,,,170.0,33.0,,,0,0,0,0,0,,0,,1,0,,,0,0,1,,,0,0,1,0,0
